94	0	1	467.014	166.976	3739.01	216.976	3739.01	216.976	3743.54	219.089	-0.205592	0.0134827	300.417	9.01354	0.00231646	-0.000412712	-0.000378251	0.000676015	1.00464	0.00239264	-0.000377831	-0.000489288	0.000714159	1.00479	
98	0	1	681.226	167.576	3953.23	217.576	3953.23	217.576	3958.82	219.367	-0.217419	0.0135583	300.405	9.01361	0.00167801	-0.00049124	-0.00115084	0.00101299	1.00336	0.00175135	-0.000460283	-0.001267	0.00106652	1.0035	
104	0	0	1423.65	175.76	4695.65	225.76	4695.65	225.76	4698.43	227.117	-0.25805	0.0142038	300.364	9.01423	-0.00496426	-0.00138666	-0.00870295	0.00346211	0.990008	-0.00492857	-0.00139284	-0.00886754	0.00362613	0.990075	
106	0	0	1377.87	180.41	4649.87	230.41	4649.87	230.41	4652.1	231.65	-0.255503	0.0144484	300.367	9.01448	-0.00425872	-0.00128823	-0.0079943	0.00325779	0.991426	-0.00420011	-0.0012883	-0.00813581	0.00340561	0.99154	
109	0	1	570.237	189.785	3842.24	239.785	3842.24	239.785	3846.67	241.34	-0.21125	0.014775	300.412	9.01483	0.00223198	-0.000411465	-0.000831615	0.000866864	1.00447	0.00231234	-0.000378285	-0.000945261	0.000910325	1.00463	
112	0	1	646.608	189.788	3918.61	239.788	3918.61	239.788	3922.89	241.213	-0.215438	0.014789	300.408	9.01484	0.0019801	-0.000442872	-0.00113126	0.00099571	1.00396	0.00206158	-0.000410902	-0.00124399	0.0010438	1.00412	
113	0	1	240.621	194.972	3512.62	244.972	3512.62	244.972	3516.06	246.611	-0.193085	0.0149826	300.43	9.01505	0.00277178	-0.000351861	-0.000208635	0.000498191	1.00555	0.00285066	-0.000316337	-0.000318134	0.000524621	1.00571	
114	0	0	1526.27	192.428	4798.27	242.428	4798.27	242.428	4799.46	243.34	-0.263595	0.0151533	300.359	9.01518	-0.00645744	-0.00158838	-0.0105978	0.0040409	0.986998	-0.00643566	-0.00160331	-0.0107768	0.00422961	0.987036	
116	0	1	913.759	195.594	4185.76	245.594	4185.76	245.594	4189.7	246.827	-0.230094	0.015182	300.393	9.01523	0.000638243	-0.000616121	-0.00276272	0.00160727	1.00127	0.00072662	-0.000590364	-0.00287609	0.00167839	1.00144	
121	0	1	857.151	201.77	4129.15	251.77	4129.15	251.77	4133.08	253.121	-0.226981	0.0155237	300.396	9.01557	0.00105194	-0.000558621	-0.00238482	0.00147407	1.0021	0.00114263	-0.000530883	-0.00249938	0.0015395	1.00228	
122	0	0	1495.98	204.361	4767.98	254.361	4767.98	254.361	4769.65	255.167	-0.261953	0.0158167	300.36	9.01584	-0.00585055	-0.00150146	-0.0101105	0.00391669	0.988216	-0.00581958	-0.00151295	-0.0102865	0.00409747	0.988272	
126	0	1	221.76	213.172	3493.76	263.172	3493.76	263.172	3496.59	264.553	-0.192009	0.0159962	300.431	9.01606	0.00290757	-0.000328423	-0.000314991	0.000514546	1.00582	0.00298926	-0.000293221	-0.000426275	0.00053969	1.00599	
127	0	1	385.562	215.721	3657.56	265.721	3657.56	265.721	3661.4	266.658	-0.201064	0.0161615	300.422	9.01622	0.00280959	-0.000331884	-0.000514044	0.000669639	1.00563	0.00289013	-0.000297691	-0.000626367	0.000701541	1.00579	
130	0	1	615.474	216.501	3887.47	266.501	3887.47	266.501	3891.1	267.277	-0.213683	0.0162605	300.409	9.01632	0.00229199	-0.000391636	-0.00116868	0.000995974	1.00459	0.00237745	-0.00035963	-0.00128075	0.0010399	1.00476	
131	0	1	161.916	221.646	3433.92	271.646	3433.92	271.646	3436.89	272.884	-0.188727	0.0164528	300.435	9.01652	0.00296753	-0.000321121	-0.000351211	0.000487705	1.00594	0.00304983	-0.000286151	-0.000462438	0.000510887	1.00611	
132	0	1	644.429	220.939	3916.43	270.939	3916.43	270.939	3921	271.788	-0.215324	0.016525	300.408	9.01658	0.00222493	-0.000398044	-0.00131637	0.00105678	1.00445	0.00230971	-0.000366745	-0.00143398	0.00110468	1.00462	
129	0	0	1724.07	217.273	4996.07	267.273	4996.07	267.273	4996.33	267.437	-0.274402	0.0165765	300.348	9.01659	-0.00997663	-0.00207265	-0.0148413	0.00529779	0.979898	-0.0100722	-0.00211818	-0.015136	0.00556758	0.979697	
134	0	1	341.074	229.01	3613.07	279.01	3613.07	279.01	3617.19	280.067	-0.19863	0.0169108	300.425	9.01697	0.0029577	-0.00030951	-0.000529111	0.000646364	1.00592	0.00304179	-0.000274962	-0.000645028	0.000677025	1.00609	
135	0	0	1487.45	227.064	4759.45	277.064	4759.45	277.064	4761.53	277.294	-0.2615	0.0170712	300.361	9.0171	-0.00551473	-0.00144946	-0.0100861	0.00394276	0.988884	-0.0054837	-0.00146034	-0.010267	0.00412186	0.98894	
137	0	1	535.182	236.471	3807.18	286.471	3807.18	286.471	3811.9	287.19	-0.209325	0.0173694	300.414	9.01743	0.0026793	-0.000335011	-0.00100943	0.000905632	1.00536	0.00276476	-0.000302438	-0.00112915	0.000946627	1.00553	
140	0	0	1467.02	237.955	4739.02	287.955	4739.02	287.955	4740.99	287.67	-0.260367	0.0176547	300.362	9.01768	-0.00509452	-0.00138853	-0.00978926	0.00387012	0.989726	-0.00505405	-0.00139685	-0.0099589	0.00404049	0.989802	
141	0	1	16.752	243.221	3288.75	293.221	3288.75	293.221	3290.75	294.006	-0.180691	0.0176118	300.443	9.01769	0.00303687	-0.000314794	-0.000537003	0.000448601	1.00608	0.00311996	-0.00028106	-0.000647071	0.000466908	1.00625	
144	0	1	1160.88	247.474	4432.88	297.474	4432.88	297.474	4437.18	297.526	-0.243674	0.0181301	300.379	9.01817	-0.00105017	-0.00082666	-0.00544615	0.00253552	0.997865	-0.000967626	-0.000812793	-0.00558307	0.00264208	0.998028	
145	0	1	665.545	250.77	3937.55	300.77	3937.55	300.77	3941.76	300.955	-0.216454	0.0181873	300.406	9.01824	0.00237553	-0.000365933	-0.00159657	0.00115942	1.00475	0.00246525	-0.000335551	-0.0017154	0.00120735	1.00493	
146	0	0	1481.88	250.63	4753.88	300.63	4753.88	300.63	4756.51	300.418	-0.261216	0.0183831	300.361	9.01841	-0.00521892	-0.00140297	-0.0101214	0.0039872	0.989471	-0.00518991	-0.00141376	-0.0103118	0.00416684	0.989523	
148	0	1	793.618	256.123	4065.62	306.123	4065.62	306.123	4069.51	306.156	-0.223471	0.0185181	300.399	9.01857	0.00183865	-0.000433172	-0.00230644	0.00144454	1.00367	0.00193352	-0.000405113	-0.0024245	0.00150189	1.00386	
149	0	0	1403.25	258.467	4675.25	308.467	4675.25	308.467	4678.26	307.607	-0.256915	0.0187696	300.366	9.0188	-0.00395341	-0.001225	-0.00884297	0.00361237	0.992018	-0.0039048	-0.00122851	-0.00900853	0.00376742	0.99211	
154	0	1	441.047	263.452	3713.05	313.452	3713.05	313.452	3717.29	313.628	-0.204118	0.0188447	300.419	9.01891	0.00308215	-0.00027531	-0.0009299	0.000825505	1.00617	0.00316991	-0.000242504	-0.00104958	0.000860027	1.00635	
150	0	1	1064.64	263.159	4336.64	313.159	4336.64	313.159	4340.44	313.07	-0.238354	0.0189861	300.384	9.01903	2.65812e-06	-0.000677499	-0.00450451	0.00223377	0.99998	9.99679e-05	-0.000657908	-0.00463002	0.00232243	1.00017	
